Seoul,Gue,Name,Type,Open,Code,Add,Room,Howbig,Playground,Worker,Max,Now,When,X,Y,old_add,201809
서울특별시,구로구,초록어린이집,가정,정상,8251,고척로21다길 28-1,3,147,0,4,19,12,2004-10-15,126.843717,37.503381,개봉제1동,1491
서울특별시,구로구,꿈사랑어린이집,국공립,정상,8276,경인로40길 11,3,56,0,8,20,20,2017-08-28,126.859953,37.496241,개봉제1동,1491
서울특별시,구로구,산들어린이집,국공립,정상,8233,경인로35길 64-12,4,134,1,9,44,40,1998-08-01,126.853314,37.499988,개봉제1동,1491
서울특별시,구로구,푸르뫼어린이집,국공립,정상,8267,고척로 82,4,76,0,8,20,20,2017-01-01,126.843235,37.500178,개봉제1동,1491
서울특별시,구로구,만나어린이집,국공립,정상,8243,고척로27길 74,5,134,0,9,49,46,1991-04-12,126.846257,37.505145,개봉제1동,1491
서울특별시,구로구,에덴장애아어린이집,법인·단체등,정상,8250,고척로21가길 84-35,5,74,1,10,21,18,2000-03-02,126.841229,37.501177,개봉제1동,1491
서울특별시,구로구,한솔어린이집,사회복지법인,정상,8266,고척로18길 9,5,221,1,10,79,71,2000-04-14,126.845062,37.500475,개봉제1동,1491
서울특별시,구로구,한울어린이집,가정,정상,8252,고척로19가길 7,5,52,1,2,16,2,1995-03-22,126.844987,37.501673,개봉제1동,1491
서울특별시,구로구,백설공주어린이집,민간,정상,8250,고척로21가길 50,5,103,1,8,52,45,1996-06-10,126.843269,37.501638,개봉제1동,1491
서울특별시,구로구,성민어린이집,민간,정상,8250,고척로21나길 48-41,5,292,2,10,66,44,2005-02-01,126.842102,37.503942,개봉제1동,1491
서울특별시,구로구,해인어린이집,민간,정상,8233,고척로52길 104-5,5,101,3,4,39,4,2000-05-29,126.855379,37.500323,개봉제1동,1491
서울특별시,구로구,개봉푸르지오어린이집,국공립,정상,8236,남부순환로 775,5,303,1,12,66,66,2014-12-01,126.848016,37.500351,개봉제1동,1491
서울특별시,구로구,세라핌어린이집,민간,정상,8267,고척로18길 92,6,242,2,12,74,67,2006-02-08,126.844983,37.497537,개봉제1동,1491
서울특별시,구로구,리틀어린이집,민간,정상,8251,고척로21나길 40,8,271,1,13,63,53,1997-07-23,126.843482,37.502478,개봉제1동,1491
서울특별시,구로구,한영어린이집,민간,정상,8274,경인로 290-42,10,260,1,14,79,57,2008-01-09,126.851286,37.496544,개봉제1동,1491
서울특별시,구로구,꽃사슴어린이집,가정,정상,8329,개봉로20길 6,1,48,0,7,20,20,1996-11-21,126.858252,37.492116,개봉제2동,1776
서울특별시,구로구,사랑몬테소리어린이집,가정,정상,8329,개봉로20길 6,1,61,0,7,20,20,2001-11-12,126.858536,37.492028,개봉제2동,1776
서울특별시,구로구,아띠어린이집,가정,정상,8337,개봉로17라길 32,1,49,0,6,17,13,2007-06-01,126.853728,37.492883,개봉제2동,1776
서울특별시,구로구,예사랑어린이집,가정,정상,8336,남부순환로95길 88,1,52,0,6,19,19,2008-03-01,126.852417,37.49506,개봉제2동,1776
서울특별시,구로구,숲속어린이집,민간,정상,8332,개봉로18길 35,2,136,0,9,31,24,2014-08-14,126.857807,37.490904,개봉제2동,1776
서울특별시,구로구,목양몬테소리어린이집,민간,정상,8338,개봉로17마길 8,3,83,1,12,84,80,2000-02-21,126.853249,37.491716,개봉제2동,1776
서울특별시,구로구,무지개어린이집,국공립,정상,8338,개봉로17아길 44,3,78,0,7,18,16,2016-05-01,126.851011,37.493091,개봉제2동,1776
서울특별시,구로구,하늘사랑어린이집,가정,정상,8336,남부순환로95길 54,3,48,0,6,19,17,2003-12-16,126.85529,37.494322,개봉제2동,1776
서울특별시,구로구,해맑은어린이집,가정,정상,8337,개봉로17길 30-6,3,32,0,8,17,16,2004-02-17,126.854341,37.491997,개봉제2동,1776
서울특별시,구로구,꿈동산어린이집,가정,정상,8328,남부순환로95길 16,3,85,0,8,20,20,1997-05-17,126.857298,37.494584,개봉제2동,1776
서울특별시,구로구,새싹어린이집,가정,정상,8329,개봉로20길 6,3,61,1,4,20,13,2001-07-24,126.858346,37.492639,개봉제2동,1776
서울특별시,구로구,아침햇살어린이집,가정,정상,8329,개봉로20길 6,3,68,0,6,19,10,1998-03-27,126.858707,37.491922,개봉제2동,1776
서울특별시,구로구,훼미리어린이집,가정,정상,8329,개봉로20길 6,3,61,0,7,20,18,2006-07-18,126.858346,37.492639,개봉제2동,1776
서울특별시,구로구,개봉사랑나무어린이집,가정,정상,8331,개봉로2길 133-15,3,60,0,6,19,17,2006-09-19,126.859971,37.489871,개봉제2동,1776
서울특별시,구로구,늘해랑어린이집,가정,정상,8336,남부순환로95길 88,3,84,0,3,19,13,2011-03-28,126.852762,37.494703,개봉제2동,1776
서울특별시,구로구,초롱어린이집,국공립,정상,8329,개봉로20길 6,3,61,0,7,20,20,2017-03-01,126.857843,37.492959,개봉제2동,1776
서울특별시,구로구,행복한아이어린이집,국공립,정상,8329,개봉로20길 6,3,61,0,7,20,20,2017-03-01,126.858741,37.491913,개봉제2동,1776
서울특별시,구로구,하늘어린이집,국공립,정상,8329,개봉로20길 6,3,65,0,7,20,20,2018-03-01,126.858206,37.492151,개봉제2동,1776
서울특별시,구로구,사과나무어린이집,국공립,정상,8330,개봉로20길 158,3,63,0,7,20,19,2018-03-01,126.861456,37.491849,개봉제2동,1776
서울특별시,구로구,예크어린이집,민간,정상,8330,개봉로20길 158,4,112,0,7,26,20,2002-02-22,126.861625,37.491896,개봉제2동,1776
서울특별시,구로구,예꿈어린이집,가정,정상,8329,개봉로20길 6,4,114,0,5,20,12,2005-12-03,126.858252,37.492116,개봉제2동,1776
서울특별시,구로구,꽃뜰어린이집,가정,정상,8331,개봉로2길 133-15,4,84,0,4,19,14,2011-03-11,126.860128,37.489962,개봉제2동,1776
서울특별시,구로구,호수어린이집,가정,정상,8336,남부순환로95길 54,4,114,0,6,20,20,2011-03-31,126.855171,37.494681,개봉제2동,1776
서울특별시,구로구,명화어린이집,국공립,정상,8337,개봉로17다길 6,5,314,3,14,91,87,1999-02-01,126.85511,37.493473,개봉제2동,1776
서울특별시,구로구,현대열린어린이집,민간,정상,8329,개봉로20길 6,5,271,1,11,77,72,2001-11-01,126.858594,37.491957,개봉제2동,1776
서울특별시,구로구,혜성어린이집,민간,정상,8347,개봉로15길 36-16,5,141,0,8,39,29,1990-09-06,126.853844,37.490496,개봉제2동,1776
서울특별시,구로구,가온어린이집,국공립,정상,8339,서해안로34가길 33,5,250,1,10,59,50,2015-04-01,126.849074,37.494045,개봉제2동,1776
서울특별시,구로구,은비어린이집,민간,정상,8332,개봉로16가길 10-5,6,228,1,5,53,13,1994-08-12,126.857089,37.490546,개봉제2동,1776
서울특별시,구로구,하늘샘어린이집,민간,정상,8332,개봉로18길 17,7,222,1,11,52,52,2006-02-01,126.856985,37.491428,개봉제2동,1776
서울특별시,구로구,꿈나래어린이집,민간,정상,8332,개봉로16가길 10-26,9,438,2,15,99,95,1999-11-10,126.857554,37.490424,개봉제2동,1776
서울특별시,구로구,꼬꼬마어린이집,가정,정상,8355,개봉로1길 170,1,52,0,6,19,18,2009-03-02,126.849991,37.482187,개봉제3동,964
서울특별시,구로구,하얀어린이집,민간,정상,8352,개봉로11길 7-11,3,167,1,8,39,39,1999-11-18,126.855778,37.487514,개봉제3동,964
서울특별시,구로구,한진또래어린이집,가정,정상,8353,개봉로1나길 58,3,66,0,8,20,20,2001-02-21,126.85239,37.485752,개봉제3동,964
서울특별시,구로구,꿈꾸는어린이집,가정,정상,8350,오류로 30,3,84,0,6,19,15,2014-02-10,126.840475,37.486338,개봉제3동,964
서울특별시,구로구,한사랑어린이집,국공립,정상,8354,개봉로3길 87,3,86,0,7,20,20,2017-03-01,126.852105,37.484442,개봉제3동,964
서울특별시,구로구,한진예닮어린이집,가정,정상,8354,개봉로3길 87,4,84,0,6,19,18,2000-02-26,126.851978,37.484612,개봉제3동,964
서울특별시,구로구,도담어린이집,민간,정상,8349,개봉로11나길 3,4,191,0,9,44,41,2007-06-26,126.852589,37.489024,개봉제3동,964
서울특별시,구로구,새로미어린이집,가정,정상,8350,오리로 1102-10,4,84,0,7,19,18,2014-02-19,126.84455,37.483116,개봉제3동,964
서울특별시,구로구,주사랑어린이집,가정,정상,8350,오리로 1102-10,4,52,0,4,19,13,2014-03-06,126.84455,37.483116,개봉제3동,964
서울특별시,구로구,서광어린이집,민간,정상,8355,개봉로3가길 73,5,176,0,9,41,41,1999-10-19,126.853042,37.483046,개봉제3동,964
서울특별시,구로구,예다움보듬이나눔이어린이집,국공립,정상,8348,개봉로 29,5,399,1,10,67,67,2014-06-23,126.855958,37.488309,개봉제3동,964
서울특별시,구로구,연초롱어린이집,국공립,정상,8350,오리로 1102-10,6,438,1,16,93,88,2014-01-29,126.844775,37.483145,개봉제3동,964
서울특별시,구로구,대광어린이집,민간,정상,8352,개봉로11길 17,7,285,2,12,79,77,2009-02-17,126.8553,37.487726,개봉제3동,964
서울특별시,구로구,광진선교어린이집,민간,정상,8354,개봉로3길 87,9,478,1,19,144,124,2000-10-13,126.851978,37.484612,개봉제3동,964
서울특별시,구로구,지암어린이집,국공립,정상,8351,개봉로11길 55-16,9,379,2,20,97,90,1997-07-23,126.852842,37.487234,개봉제3동,964
서울특별시,구로구,아이빌어린이집,민간,정상,8349,개봉로11길 46-23,10,365,5,19,137,136,2008-07-31,126.853201,37.488931,개봉제3동,964
서울특별시,강남구,미래클어린이집,가정,정상,6322,선릉로 7,2,50,1,5,10,10,2004-02-20,127.061486,37.478416,개포1동,263
서울특별시,강남구,구립선재놀이방어린이집,국공립,정상,6321,개포로 310,2,42,1,4,13,12,1993-04-01,127.058619,37.4807,개포1동,263
서울특별시,강남구,보명어린이집,민간,정상,6322,선릉로 7,4,395,1,7,89,37,2004-04-27,127.061486,37.478416,개포1동,263
서울특별시,강남구,천사어린이집,가정,정상,6318,개포로 311,4,72,1,7,19,17,1994-03-16,127.056982,37.485048,개포1동,263
서울특별시,강남구,소꿉 어린이집,가정,정상,6322,선릉로 7,4,37,0,3,12,5,2005-01-28,127.061486,37.478416,개포1동,263
서울특별시,강남구,단비어린이집,민간,정상,6322,언주로6길 10,6,133,0,7,39,23,1994-03-16,127.058124,37.477858,개포1동,263
서울특별시,강남구,큰별어린이집,가정,정상,6330,개포로 516,3,61,1,4,16,8,2002-11-27,127.071451,37.488992,개포2동,395
서울특별시,강남구,하늘어린이집,가정,정상,6330,개포로 516,3,64,0,3,19,9,2008-09-01,127.071597,37.489092,개포2동,395
서울특별시,강남구,연세중앙어린이집,가정,정상,6330,개포로 516,4,75,2,6,19,19,2009-04-15,127.071486,37.488974,개포2동,395
서울특별시,강남구,개포어린이집,국공립,정상,6331,영동대로3길 9,6,195,1,16,74,69,1997-03-01,127.073703,37.487991,개포2동,395
서울특별시,강남구,보배어린이집,가정,정상,6315,개포로22길 106,2,54,4,4,12,7,2004-11-25,127.053775,37.475705,개포4동,741
서울특별시,강남구,포이사임당어린이집,민간,정상,6315,논현로8길 52,3,65,1,8,26,12,2004-03-17,127.053008,37.474717,개포4동,741
서울특별시,강남구,또래어린이집,민간,정상,6305,언주로 105,3,72,0,7,30,26,1993-04-26,127.052682,37.481689,개포4동,741
서울특별시,강남구,애솔 어린이집,가정,정상,6316,언주로 3,3,61,2,5,20,8,1997-06-23,127.056878,37.476244,개포4동,741
서울특별시,강남구,동명어린이집,가정,정상,6312,개포로20길 34,3,60,0,6,14,11,1991-06-28,127.048459,37.476753,개포4동,741
서울특별시,강남구,아이세상어린이집,가정,정상,6312,개포로22길 50,3,75,1,2,20,2,2005-04-27,127.049859,37.476034,개포4동,741
서울특별시,강남구,꼬꼬맘 어린이집,가정,정상,6314,논현로4길 41,3,80,0,7,18,16,2011-05-02,127.053095,37.474087,개포4동,741
서울특별시,강남구,조이빅스맘어린이집,민간,정상,6314,논현로6길 19,3,64,0,6,24,17,2013-05-13,127.050951,37.473736,개포4동,741
서울특별시,강남구,은가비어린이집,가정,정상,6312,논현로14길 20,4,60,0,4,19,11,2016-11-08,127.048901,37.475792,개포4동,741
서울특별시,강남구,예향어린이집,국공립,정상,6311,개포로22길 87,4,155,1,12,50,44,2006-04-17,127.051833,37.475528,개포4동,741
서울특별시,강남구,짐랜드어린이집,민간,정상,6315,개포로22길 100,5,82,0,8,38,25,1998-06-17,127.053349,37.475441,개포4동,741
서울특별시,강남구,강남동산어린이집,민간,정상,6306,개포로 257,5,360,1,12,82,57,1997-12-27,127.05029,37.47948,개포4동,741
서울특별시,강남구,예지어린이집,국공립,정상,6313,논현로2길 40,5,279,1,15,94,77,1991-02-25,127.053509,37.473532,개포4동,741
서울특별시,강남구,아이뜰어린이집,민간,정상,6308,개포로22길 39-11,6,243,1,13,84,68,2001-07-31,127.050127,37.477199,개포4동,741
서울특별시,강남구,다솔어린이집,국공립,정상,6312,논현로12길 19-6,6,236,1,22,89,87,1985-01-17,127.049099,37.475334,개포4동,741
서울특별시,강남구,동원어린이집,직장,정상,6303,개포로15길 29,7,309,1,11,100,26,2016-10-25,127.045769,37.48029,개포4동,741
서울특별시,강남구,해맑은어린이집,민간,정상,6309,개포로36길 14,7,231,0,13,87,82,1999-12-14,127.051308,37.47856,개포4동,741
서울특별시,강남구,클레어린이집,민간,정상,6306,개포로31길 19-8,8,153,2,10,58,28,2000-02-02,127.048572,37.480358,개포4동,741
서울특별시,송파구,우리별어린이집,민간,정상,5735,거마로13길 18,3,62,0,8,29,11,1996-06-05,127.14456,37.497653,거여1동,393
서울특별시,송파구,사과나무어린이집,가정,정상,5735,거마로 41,3,85,0,6,19,10,2005-09-05,127.14494,37.497053,거여1동,393
서울특별시,송파구,꼬마사랑어린이집,가정,정상,5771,오금로54길 10,3,50,1,6,19,15,2004-11-24,127.141122,37.492691,거여1동,393
서울특별시,송파구,튼튼어린이집,가정,정상,5735,거마로9길 19,3,56,0,4,20,7,2010-10-01,127.143634,37.496584,거여1동,393
서울특별시,송파구,우방어린이집,가정,정상,5771,오금로56길 16,3,52,0,5,19,11,2011-01-21,127.142298,37.492726,거여1동,393
서울특별시,송파구,현대키즈어린이집,가정,정상,5735,거마로 41,3,59,0,6,20,18,2011-02-21,127.144684,37.496681,거여1동,393
서울특별시,송파구,송파어린이집,사회복지법인,정상,5736,오금로51길 34,5,381,2,13,79,78,1993-02-15,127.141693,37.498182,거여1동,393
서울특별시,송파구,거여동화나라어린이집,민간,정상,5744,거마로5길 6,6,214,0,10,54,35,1994-01-14,127.144209,37.494713,거여1동,393
서울특별시,송파구,가원어린이집,민간,정상,5744,오금로57길 22,7,307,1,19,116,105,1992-04-25,127.14369,37.495584,거여1동,393
서울특별시,송파구,거여어린이집,국공립,정상,5744,오금로 475,8,379,2,19,131,129,1986-04-24,127.142164,37.494581,거여1동,393
서울특별시,송파구,다온어린이집,민간,정상,5736,거마로7길 42,8,459,1,16,107,92,2006-03-16,127.141665,37.497623,거여1동,393
서울특별시,송파구,사랑스런어린이집,민간,정상,5744,오금로57길 3-7,8,335,1,8,78,37,2010-01-27,127.142016,37.49468,거여1동,393
서울특별시,송파구,옥토어린이집,가정,정상,5779,양산로8길 4,3,83,0,7,17,11,1998-01-23,127.14431,37.491831,거여2동,663
서울특별시,송파구,코코어린이집,가정,정상,5778,양산로8길 18,3,67,0,6,20,19,2003-02-07,127.145788,37.491121,거여2동,663
서울특별시,송파구,미소어린이집,가정,정상,5773,오금로62길 3-11,3,39,0,6,14,12,1999-10-25,127.146642,37.492596,거여2동,663
서울특별시,송파구,거여꼬마숲어린이집,가정,정상,5768,오금로61길 20,3,51,0,8,19,19,2011-10-25,127.146757,37.494417,거여2동,663
서울특별시,송파구,별나라어린이집,가정,정상,5788,양산로4길 16,3,60,0,5,20,17,2012-07-10,127.145316,37.488919,거여2동,663
서울특별시,송파구,솔이어린이집,국공립,정상,5778,양산로2길 44,4,112,1,10,38,33,2001-02-06,127.146986,37.489219,거여2동,663
서울특별시,송파구,조은어린이집,국공립,정상,5789,양산로2길 38,4,132,1,8,49,46,1998-02-27,127.146942,37.489129,거여2동,663
서울특별시,송파구,한국기독교장로회거암교회부설거암어린이집,민간,정상,5767,마천로44길 3-3,4,164,1,7,62,38,2002-02-08,127.147784,37.496586,거여2동,663
